Site,Platform,ElementType,Label,Description,ByType,By
All,portrait,Button,vip_lnkCloseReplyTakeOver,the button to close reply takeover,xpath,"//section[@id='replyAdScreenTakeOver']//span[@class='close-text']"
All,All,Link,vip_lnkMaskedEmail,link of masked email,xpath,"//a[contains(@class,'masked-phone') and @data-type='mail']"
All,All,Link,vip_lnkMaskedPhone,link of masked phone,xpath,"//a[contains(@class,'masked-phone') and @data-type='tel']"
All,All,Label,vip_lblWebsiteIcon,icon of website url,xpath,"//div[@class='seller-url']//span/i[@class='icon-blitz-color']"
All,All,Label,vip_lblWebsiteText,text of website url,xpath,"//div[@class='seller-url']//span[1]"
za,All,Label,vip_lblWebsiteText1.0,text of website url on za 1.0 vip page,xpath,"//div[@class='websiteurl']/span"
All,All,Link,vip_lnkWebsite,link of website url,xpath,"//div[@class='seller-url']//span[2]"
All,landscape,Button,vip_btnBack,back button on header to go back to previous page on desktop,xpath,"//div[@class='header-back']//span[text()='Back' or text()='Volver']"
All,portrait,Button,vip_btnBack,back button on header to go back to previous page on mobile,xpath,"//div[@class='header-back']//span[@class='icon-back-other']"
mx_vns,All,Link,vip_lnkPhoneInDesc,link of phone in description,xpath,"//a[contains(text(),'***Mostrar número***')]"
za,All,Link,vip_lnkPhoneInDesc,link of phone in description,xpath,"//a[contains(text(),'***Show Phone***')]"
mx_vns,All,Link,vip_lnkEmailInDesc,link of email in description,xpath,"//a[contains(text(),'***Mostrar email***')]"
za,All,Link,vip_lnkEmailInDesc,link of email in description,xpath,"//a[contains(text(),'***Show Email***')]"
All,portrait,TextField,vip_txfContactTitle,the contact title on mobile,xpath,"//div[@class='contact-title']/span"
All,All,Label,vip_imgPhoneIcon,the phone icon on desktop,xpath,"//div[@class='reply-form-container ']//div[@class='phone-header-desktop']//span[@class='icon-web-phone show-icon']"
All,landscape,Label,vip_imgEmailIcon,the email icon on desktop,xpath,"//div[@class='reply-form-container ']//div[@class='login-message-container']//span[@class='icon-web-email show-icon']"
All,portrait,Label,vip_imgEmailIcon,the email icon on desktop,xpath,"//div[@class='login-message-container']//span[@class='icon-web-email show-icon']"
All,landscape,TextField,vip_txfMessageSendTo,the message send to title,xpath,"//div[@class='reply-form-container ']//div[@class='viva-labels']/span[1]"
All,portrait,TextField,vip_txfMessageSendTo,the message send to title,xpath,"//div[@class='viva-labels']/span[1]"
All,landscape,TextField,vip_txfMessageRequired,the message required text,xpath,"//div[@class='reply-form-container ']//div[@class='viva-labels']/span[2]"
All,portrait,TextField,vip_txfMessageRequired,the message required text,xpath,"//div[@class='viva-labels']/span[2]"
All,landscape,TextField,vip_txfNameRequired,the name required text,xpath,"//div[@class='reply-form-container ']//span[text()='NOMBRE *' or text()='NAME*']"
All,portrait,TextField,vip_txfNameRequired,the name required text,xpath,"//span[text()='NOMBRE *' or text()='NAME*']"
All,landscape,TextField,vip_txfEmailRequired,the email required text,xpath,"//div[@class='reply-form-container ']//span[text()='DIRECCIÓN DE CORREO ELECTRÓNICO *' or text()='EMAIL ADDRESS*']"
All,portrait,TextField,vip_txfEmailRequired,the email required text,xpath,"//span[text()='DIRECCIÓN DE CORREO ELECTRÓNICO *' or text()='EMAIL ADDRESS*']"
All,landscape,TextField,vip_txfPhoneTitle,the phone textfield text,xpath,"//div[@class='reply-form-container ']//span[text()='NÚMERO DE TELÉFONO' or text()='PHONE']"
All,portrait,TextField,vip_txfPhoneTitle,the phone textfield text,xpath,"//span[text()='NÚMERO DE TELÉFONO' or text()='PHONE']"
All,landscape,TextField,vip_txfPhoneOptional,the phone textfield optional text,xpath,"//div[@class='reply-form-container ']//span[@class='viva-labels-phone' and (contains(text(),'(OPCIONAL)') or contains(text(),'(OPTIONAL)'))]"
All,portrait,TextField,vip_txfPhoneOptional,the phone textfield optional text,xpath,"//span[@class='viva-labels-phone' and (contains(text(),'(OPCIONAL)') or contains(text(),'(OPTIONAL)'))]"
All,landscape,Link,vip_lnkTermOfUse,link of terms of use in reply form,xpath,"//div[@class='reply-form-container ']//div[@class='vip-terms']/span[1]"
All,portrait,Link,vip_lnkTermOfUse,link of terms of use in reply form,xpath,"//div[@class='vip-terms']/span[1]"
All,landscape,Link,vip_lnkPrivacyNotice,link of privacy notice in reply form,xpath,"//div[@class='reply-form-container ']//div[@class='vip-terms']/span[2]"
All,portrait,Link,vip_lnkPrivacyNotice,link of privacy notice in reply form,xpath,"//div[@class='vip-terms']/span[2]"
All,All,Link,vip_lnkTermsCondition,link of terms and conditions in report ad modal,xpath,"//label[@class='privacypolicy']/span"
All,All,TextField,vip_txfAdLastPosted,ad last posted title,xpath,"//div[@class='ad-last-posted']/span"
All,All,TextField,vip_txfLastUpdate,ad last update title,xpath,"//span[@class='last-updated-attr']"
All,All,Link,vip_lnk1stBreadcrumb,the first breadcrumb link,xpath,"(//span[contains(@class,'breadcrumbs')]//span[@itemprop='title'])[1]"
All,All,Link,vip_lnk2ndBreadcrumb,the second breadcrumb link,xpath,"(//span[contains(@class,'breadcrumbs')]//span[@itemprop='title'])[2]"
All,All,Link,vip_lnk3rdBreadcrumb,the third breadcrumb link,xpath,"(//span[contains(@class,'breadcrumbs')]//span[@itemprop='title'])[3]"
All,All,TextField,vip_ErrorMessage,the 404 page error message,xpath,"//div[@class='error-content']"
All,All,Label,vip_imgGalleryMobile,this is only used for resizing browser size,xpath,"//div[@id='viewPage']//div[@class='slider-mobile-for slick-initialized slick-slider']"
All,landscape,Link,vip_lnkAdCategoryL1,ad category L1 link,xpath,"//div[@class='ad-category']/div/span[1]"
All,All,TextField,vip_txfExpiredSorryText,expired sorry text on new eVIP,xpath,"//section[@class='sorry']"
All,All,TextField,vip_txfExpiredSorryIcon,expired sorry Icon on new eVIP,xpath,"//i[@class='sad icon-server-error']"
All,All,TextField,vip_txfExpiredPageLabel,expired ad title on new eVIP,xpath,"//div[@class='expired-ad-title']/section[2]"
All,All,TextField,vip_txfExpiredPageItemTip,expired ad item tip on new eVIP,xpath,"//div[@class='ad-expired-item ']/div/span"
All,All,TextField,vip_txfExpiredAdRelatedText,expired ad related text on new eVIP,xpath,"//div[@class='expired-ad-related']"
All,All,TextField,vip_txfExpiredAdRelatedLink,expired ad related link on new eVIP,xpath,"//div[@class='expired-ad-related']/a"
All,All,Label,vip_lblExpiredAdLocationMarker,location marker on expired ad,xpath,"//div[@class='expired-ad-content']//span[@class='icon-location-marker']"
All,All,TextField,vip_txfExpiredAdImageCount,image count on expired ad,xpath,"//div[@class='ad-expired-item ']//span[@class='image-count']"
All,All,TextField,vip_txfExpiredAdTitle,title text on expired ad,xpath,"//div[@class='ad-expired-item ']//div[@class='ad-li-title']/span"
All,All,TextField,vip_txfExpiredAdCategory,category text on expired ad,xpath,"//div[@class='ad-expired-item ']//div[@class='category-name']"
All,All,TextField,vip_txfExpiredAdImage,image on expired ad,xpath,"//div[@class='ad-expired-item ']//div[@class='ad-li-image']//img"
All,All,TextField,vip_txfExpiredAdPriceValue,price value on expired ad,xpath,"//div[@class='ad-expired-item ']//div[@class='ad-li-price']//span[@class='ad-price']"
All,All,TextField,vip_txfExpiredAdDesc,desc text on expired ad,xpath,"//div[@class='ad-description']//span[@class='content']"
All,All,Link,vip_lnkExpiredAdViewMoreText,view more desc text on expired ad,xpath,"//div[@class='ad-description']//div[@class='show-more']/span[@class='more-content']"
All,All,Link,vip_lnkExpiredAdViewArrow,view more arrow desc text on expired ad,xpath,"//div[@class='ad-description']//div[@class='show-more']/span[@class='show-more-arrow']"
All,All,Label,vip_lblExpiredAdAttributeTitle,attribute title on expired ad,xpath,"//div[@class='attributes-wrapper']//div[contains(@class,'-title')]"
All,All,TextField,vip_txfExpiredAdViewCountText,view count text on expired ad,xpath,"//div[@class='expired-ad-content']//span[@class='view-count']"
All,All,TextField,vip_txfExpiredAdCreateAdTime,create ad time on expired ad,xpath,"//div[@class='expired-ad-content']//span[@class='ad-li-create ad-li-other-item']"
All,All,Link,vip_lnkExpiredAdCarMakeAttrValue,car make attribute value on expired ad,xpath,"//div[@class='expired-ad-content']//span[contains(text(),'MARCA')]/..//*[@class='attr-value']"
All,All,Link,vip_lnkExpiredAdCarModelAttrValue,car model attribute value on expired ad,xpath,"//div[@class='expired-ad-content']//span[contains(text(),'MODELO')]/..//*[@class='attr-value']"
All,All,TextField,vip_txfExpiredAdFirstAttribute,first attribute value on expired ad,xpath,"//div[@class='attributes-wrapper']//li[@class='pri-props'][1]"
All,All,TextField,vip_txfDate3.0,date on vip,xpath,"//div[@class='pri-attrs']//span[contains(text(),'Disponibilidad')]/../span[@class='pri-props-value']"
All,landscape,Label,vip_lblReplyForm,xpath for reply form,xpath,"//div[@class='reply-form-container ']"
All,portrait,Label,vip_lblReplyForm,xpath for reply form,xpath,"//div[@class='contact-wrapper']"
All,All,Link,mvip_lnkExpiredAdCarMakeAttrValue,car make attribute value on expired ad,xpath,"//div[@class='attributes-wrapper']//span[contains(text(),'Marca')]/..//*[@class='pri-props-value']"
All,All,Link,mvip_lnkExpiredAdCarModelAttrValue,car model attribute value on expired ad,xpath,"//div[@class='attributes-wrapper']//span[contains(text(),'Modelo')]/..//*[@class='pri-props-value']"
All,landscape,Label,vip_lblAlertIcon,alert icon,xpath,"//div[@class='status-ad-banner-desktop']//span[@class='icon-alert']"
All,portrait,Label,vip_lblAlertIcon,alert icon,xpath,"//div[@class='status-ad-banner-mobile']//span[@class='icon-alert']"
mx_vns,All,Label,vip_lblViewMoreLink,show more description in the first ad,xpath,"//div[@class='expired-ad-content']//span[@class='ad-li-view-more']"
All,All,Link,vip_lnkTipoAttributeValue,tip attribute value,xpath,"//ul[@class='category-pri-attrs']//span[contains(text(),'TIPO')]/../a[@class='pri-props-value']"
All,All,Link,mvip_lnkTipoAttributeValue,tip attribute value,xpath,"//ul[@class='category-pri-attrs']//span[contains(text(),'Tipo')]/../a[@class='pri-props-value']"
All,All,Label,vip_SideBanner,the VIP side banner,xpath,"//div[@id='vip-bottom-banner']"
All,All,Button,vip_btnRegisterLink,the register btn on form for login,xpath,"//div[@class='to-register']/a[@class='to-register-link']"
All,portrait,TextField,vip_copyMeInfo, the copyme info in vip reply box,xpath,"//div[@class='send-message-container']/label"
All,landscape,TextField,vip_copyMeInfo, the copyme info in vip reply box,xpath,"//div[@class='reply-form-container ']//div[@class='send-message-container']/label"
All,All,Label,vip_lnkSimilarAdsImageCountIcon, the image count label for the similar ads,xpath,"//div[@class='related-ads-area']//div[@class='ad-image-count']//span[@class='icon-image-count']"
All,All,Label,vip_lnkSimilarAdsImageCount, the image count label for the similar ads,xpath,"//div[@class='related-ads-area']//div[@class='ad-image-count']//span[@class='image-count']"
All,All,Label,vip_imgAdImageWithZeroIndex,the mobile slider image with index is 0,xpath,"//div[@class='slider-mobile-for slick-initialized slick-slider']//div[@data-img-index='0' and @class='slick-slide slick-current slick-active']/img"
All,All,Label,vip_imgAdImageWithFirstIndex,the mobile slider image with index is 1,xpath,"//div[@class='slider-mobile-for slick-initialized slick-slider']//div[@data-img-index='1' and @class='slick-slide']/img"
All,All,Label,vip_imgAdImageWithSecondIndex,the mobile slider image with index is 2,xpath,"//div[@class='slider-mobile-for slick-initialized slick-slider']//div[@data-img-index='2' and @class='slick-slide']/img"
All,All,Label,vip_imgAdImageWithThirdIndex,the mobile slider image with index is 3,xpath,"//div[@class='slider-mobile-for slick-initialized slick-slider']//div[@data-img-index='3' and @class='slick-slide']/img"
All,All,Label,vip_lblGradientSpaceBottom,the gradient Space Bottom in ,xpath,"//div[@class='related-ads-area']//div[@class='gradientSpaceBottom']"
mx_vns,All,Button,revip_btnFavoriteText,the text of add ad to favorite,xpath,"//div[@class='save']/span"
mx_vns,All,Button,revip_btnFavoriteIcon,the icon of add ad to favorite,xpath,"//div[@class='save']/i"
mx_vns,All,Button,revip_btnShareText,the text of add ad to share,xpath,"//div[@class='summary']/span"
mx_vns,All,Button,revip_btnShareIcon,the icon of add ad to share,xpath,"//div[@class='summary']/i"
All,landscape,Link,revip_lnkFaceBook,the link of facebook in share to social,xpath,"//i[contains(@class,'facebook')]"
All,portrait,Link,revip_lnkFaceBook,the link of facebook in share to social,xpath,"//div[contains(@class,'facebook')]/span"
All,landscape,Link,revip_lnkFaceBookMessager,the link of facebook messager in share to social,xpath,"//i[contains(@class,'facebook-messenger')]"
All,portrait,Link,revip_lnkFaceBookMessager,the link of facebook messager in share to social,xpath,"//div[contains(@class,'facebook-messenger')]/span"
All,landscape,Link,revip_lnkTwitter,the link of twitter in share to social,xpath,"//i[contains(@class,'twitter')]"
All,portrait,Link,revip_lnkTwitter,the link of twitter in share to social,xpath,"//div[contains(@class,'twitter')]/span"
All,landscape,Link,revip_lnkEmail,the link of email in share to social,xpath,"//i[contains(@class,'email')]"
All,portrait,Link,revip_lnkEmail,the link of email in share to social,xpath,"//div[contains(@class,'email')]/span"
All,landscape,Link,revip_lnkCopyLink,the link of copy link in share to social,xpath,"//i[contains(@class,'copy-link')]"
All,portrait,Link,revip_lnkCopyLink,the link of copy link in share to social,xpath,"//div[contains(@class,'copy-link')]/span"
All,portrait,Link,revip_lnkWhatsApp,the link of whats app in share to social,xpath,"//i[contains(@class,'whatsapp')]/../span"
All,All,Label,revip_lblMagnifier,the magnifier to indicate the zoom funtion,xpath,"//div[@class='magnifier']/i"
All,All,TextField,revip_txfZoomviewCurrentImg,the counter of current image on vip page when zoom in,xpath,"//div[@class='revip-img-gallery']//span"
All,All,Button,revip_btnZoomviewNextImg,go to next ad image of ad on vip page in zoom view,xpath,"//div[@class='revip-img-gallery']//div[contains(@class,'next icon-gallery-back')]"
All,All,Button,revip_btnZoomviewPreviousImg,go to previous ad image of ad on vip page in zoom view,xpath,"//div[@class='revip-img-gallery']//div[contains(@class,'prev')]"
All,All,Button,revip_btnZoomviewRefreshImg,refresh ad image of ad on vip page in zoom view,xpath,"//div[@class='revip-img-gallery']//div[contains(@class,'refresh')]"
All,All,Label,revip_imgGallery,image label,xpath,"//div[@class='revip-img-gallery']"
All,All,Button,revip_btnZoomviewNextImgCarousel,go to next ad image of ad on vip page in zoom view in carousel,xpath,"//div[@id='vipOverlay']//div[contains(@class,'next')]"
All,All,Button,revip_btnZoomviewPrevImgCarousel,go to previous ad image of ad on vip page in zoom viewin carousel,xpath,"//div[@id='vipOverlay']//div[contains(@class,'prev')]"
All,All,Button,revip_btnImgCounterCarousel,counter of ad image on vip page in zoom viewin carousel,xpath,"//div[@id='vipOverlay']//div[@class='counter']"
All,All,Button,revip_btnCloseZoomview,close button to close zoom view,xpath,"//div[@id='vipOverlay']//i[contains(@class,'close-icon')]"
All,All,Button,revip_btnBackToSRP,button back to search page on tipo,xpath,"//span[@class='icon-back-other-black']"
All,All,Label,revip_lblBackToSRP,label back to search page on tipo,xpath,"//span[@class='back-label']"
All,All,Link,revip_lnkTipoAttributeValue,tip attribute value,xpath,"//a[@class='pri-props-value']"
All,All,Button,revip_btnMapZoomOutText,zoom out text of map on vip page in zoom view,xpath,"//div[@class='map-toolkit']//span"
All,All,Button,revip_btnMapZoomOutIcon,zoom out icon of map on vip page in zoom view,xpath,"//div[@class='map-toolkit']//i"
All,All,Label,revip_lblMapCover,the map cover,xpath,"//div[@class='map-cover-layer']"
All,All,Label,revip_lblMapPopUp,the map popup,xpath,"//div[contains(@class,'revip-map-container') and contains(@class,'popup')]"
All,All,Label,revip_lblCloseMap,close the map overlay,xpath,"//div[@class='map-overlay']//i"
All,All,Button,revip_btnGetDirection,button to get the ad location direction,xpath,"//div[@class='directions']"
All,All,Link,revip_lnkAskLocation,the link of ask location,xpath,"//a[@class='ask-location']"
All,All,Button,revip_btnSubmitReply,button to submit reply,xpath,"//div[@class='reply-submit-button']"
All,All,TextField,revip_txfReplyName,the name input for buyer when non login,xpath,"//input[@name='buyerName']"
All,All,TextField,revip_txfReplyMessage,the message input for buyer when non login,xpath,"//textarea[@name='replyMessage']"
All,All,TextField,revip_txfReplyEmail,the email input for buyer when non login,xpath,"//input[@name='email']"
All,All,TextField,revip_txfReplyPhone,the phone input for buyer when non login,xpath,"//input[@name='phoneNumber']"
All,All,Label,revip_lblReplyPhoneOptional,the phone optional label for buyer,xpath,"//input[@name='phoneNumber']/../../..//div[@class='status-optional']"
All,All,Label,revip_lblReplyPhoneRequired,the phone required label for buyer,xpath,"//input[@name='phoneNumber']/../../..//div[@class='status-required']"
All,All,Label,revip_lblPhoneErrorMsg,reply form phone error message,xpath,"//input[@name='phoneNumber']/../../..//div[@class='invalid-hint']"
All,All,Label,vip_lblReplySuccessModal,reply success modal,xpath,"//div[@class='reply-success-overlay']"
All,All,Link,revip_lnkSendAnotherMsg,the button to send another message after reply success,xpath,"//div[@class='send-message-text']"
All,All,Button,revip_btnContinueBrowsing,button back to search page on revip reply success modal,xpath,"//div[@class='reply-success-overlay']//div[@class='return-button']/a"
All,All,Link,revip_lnkContinueBrowsing,the button to continue browsing after reply success,xpath,"//div[@class='return-button']/a"
All,All,Button,revip_lnkCloseReplySuccessModal,the button to close the modal after reply success,xpath,"//div[@class='reply-success-overlay']//div[@class='close-button']"
All,All,Label,revip_lblUrgent,urgent feature label,xpath,"//div[@class='urgent-ad']"
All,All,Label,revip_lblWebsiteURL,website url feature label,xpath,"//div[@class='revip-web-site-url']"
All,All,Label,revip_btnShowPhone,label of display phone,xpath,"//span[@class='display-phone']"
All,All,TextField,revip_txfRealPhone,the real seller phone,xpath,"//span[@class='real-phone']"
All,All,TextField,revip_txfHiddenPhone,the masked seller phone,xpath,"//span[@class='mask-phone']"
All,All,Button,revip_btnReplyLogin,the login btn when user non login,xpath,"//div[@class='reply-container']//a[@class='login-link']"
All,portrait,Button,revip_btnMessageReply,the button to open reply takeover,xpath,"//div[@class='contact-tools sticky']//div[@class='reply']"
All,portrait,Button,revip_btnCloseReplyTakeOver,the button to close reply takeover,xpath,"//div[@class='reply-form']//span[contains(@class,'close')]"
All,portrait,Button,revip_btnCall,button to call seller on mobile,xpath,"//div[@class='make-call']"
All,portrait,Button,revip_btnSMS,button to SMS seller on mobile,xpath,"//div[@class='send-sms']"
All,All,Link,revip_lnkNavDetail,the link of detail generals navigation,xpath,"//span[contains(@class,'nav-link') and contains(text(),'Detalles')]"
All,All,Link,revip_lnkNavLocation,the link of location navigation,xpath,"//span[contains(@class,'nav-link') and contains(text(),'Ubicación')]"
All,All,Link,revip_lnkNavDescription,the link of description navigation,xpath,"//span[contains(@class,'nav-link') and contains(text(),'Descripción')]"
All,All,Label,revip_lblStickReplyForm,the reply form,xpath,"//div[contains(@class,'sticky-content')]"
All,All,Label,revip_lblReportAd,label to report the current ad,xpath,"//div[@class='unreported-ad flagad-container']/a[1]/span[2]"
All,All,Button,revip_btnCancelReportAd,cancel report ad,xpath,"//div[@class='unreported-ad flagad-container']//span[@class='close-text']"
All,All,Label,revip_picSellerImage,the seller image on revip,xpath,"//img[@class='profile-icon']"
All,All,TextField,revip_txfSellerName,the seller name on revip,xpath,"//div[@class='profile-username']"
All,All,Link,revip_lnk1stBreadcrumb,the first breadcrumb link,xpath,"(//span[@class='breadcrumbs']//a)[1]"
All,All,Link,revip_lnk2ndBreadcrumb,the second breadcrumb link,xpath,"(//span[@class='breadcrumbs']//a)[2]"
All,All,Link,revip_lnk3rdBreadcrumb,the third breadcrumb link,xpath,"(//span[@class='breadcrumbs']//a)[3]"
All,All,Link,revip_lnkBackToSearch,the back to search link before breadcrumb,xpath,"//a[@class='back-to-search']"
All,portrait,Button,revip_btnCloseShareIcon,close share button,xpath,"//div[@class='share-header']//i"
All,All,TextField,revip_txfMyAdsDetailSectionTitle,the section title of my ads detail on new VIP,xpath,"//div[@class='revip-general-details']//div[@class='section-title']"
All,All,TextField,revip_txfMyAdsLocationSectionTitle,the section title of my ads location on new VIP,xpath,"//div[@class='revip-map']//div[@class='section-title']"
All,All,TextField,revip_txfMyAdsDescSectionTitle,the section title of my ads description on new VIP,xpath,"//div[@class='revip-description']//div[@class='section-title']"
All,All,TextField,revip_txfMyAdsTitle,the textfield of my ads on new VIP,xpath,"//div[@class='revip-summary']//div[@class='title']"
All,All,TextField,revip_txfMyAdsPrice,the amout of my ads price on new VIP,xpath,"//div[@class='revip-summary']//span[@class='ad-price']"
All,All,TextField,revip_txfAdDescription,the current ad description on new VIP,xpath,"//div[@class='description-content']"
All,All,TextField,revip_txfAdLastPosted,ad last posted title,xpath,"//span[@class='detail-posted']"
All,All,TextField,revip_txfAdShortId,ad short id in description,xpath,"//div[@class='short-id']"
mx_vns,All,TextField,vip_txfFirstErrorCode,the first error code on error page,xpath,"//div[@class='error-code']/span[1]"
mx_vns,All,TextField,vip_txfSecondErrorCode,the second error code on error page,xpath,"//div[@class='error-code']/span[2]"
mx_vns,All,TextField,vip_txfThirdErrorCode,the second error code on errorpage,xpath,"//div[@class='error-code']/span[3]"
mx_vns,All,TextField,vip_txfErrorMsgOnErrorPage,the error msg on error page,xpath,"//div[@class='error-msg']"
mx_vns,All,TextField,vip_txfSearchBoxOnErrorPage,the search box on error page,xpath,"//input[@placeholder='Búsqueda']"
mx_vns,All,Button,vip_btnSearchButtonOnErrorPage,the search button on error page,xpath,"//button[@class='search-button']"
mx_vns,All,Link,vip_relatedAds_viewmore,the view more button for related ad,xpath,"//div[@class='related-ads-area']/div[@class='related-items']/div[@class='cover']/div[@class='cover-click-area']"
mx_vns,All,Link,vip_relatedAds_srpLink,the view more button for related ad,xpath,"//div[@class='related-ads-area']/div[@class='related-items']/div[@class='cover']/a[@class='cover-click-area']"
mx_vns,All,Label,vip_relatedAds_image,the image for relatedAd,xpath,"//div[@class='img-container']/div[@class='bolt-image']/picture/img"
mx_vns,All,Label,vip_relatedAds_price,the price for relatedAd,xpath,"//div[@class='related-content']//div[@class='price']"
mx_vns,All,Label,vip_relatedAds_bed_icon,the bed for relatedAd,xpath,"//div[@class='related-content']//span[@class='icon-bedrooms property-icon']"
mx_vns,All,Label,vip_relatedAds_bath_icon,the bathroom for relatedAd,xpath,"//div[@class='related-content']//span[@class='icon-baths property-icon']"
mx_vns,All,Label,vip_relatedAds_car_icon,the garage for relatedAd,xpath,"//div[@class='related-content']//span[@class='icon-car property-icon']"
mx_vns,All,Label,vip_relatedAds_area_icon,the area in meter for relatedAd,xpath,"//div[@class='related-content']//span[@class='icon-area property-icon']"
mx_vns,All,Label,vip_relatedAds_description,the description for relatedAd,xpath,"//div[@class='related-content']//div[@class='description-content']"
mx_vns,All,Label,vip_relatedAds_description_more,the description more for relatedAd,xpath,"//div[@class='related-content']//span[@class='more-description']"
mx_vns,All,Label,vip_relatedAds_item,single item for relatedAd,xpath,"//div[@class='related-item']"
mx_vns,All,Label,vip_relatedAds_first_img,the first image of related ads,xpath,"//div[@class='related-ads-area']//div[contains(@class,'related-item')][1]//img"
mx_vns,All,Label,vip_relatedAds_second_img,the first image of related ads,xpath,"//div[@class='related-ads-area']//div[contains(@class,'related-item')][2]//img"
mx_vns,All,Label,vip_lblExpiredAdTileBedroomIcon,the bedroom icon on expired ad tile,xpath,"//div[@class='ad-expired-item ']//ul[@class='ad-li-attrs']//i[@class='category-icon icon-bedrooms-16']"
mx_vns,All,Label,vip_lblExpiredAdTileBathroomIcon,the bath icon on expired ad tile,xpath,"//div[@class='ad-expired-item ']//ul[@class='ad-li-attrs']//i[@class='category-icon icon-bathrooms-16']"
mx_vns,All,Label,vip_lblExpiredAdTileCarIcon,the car icon on expired ad tile,xpath,"//div[@class='ad-expired-item ']//ul[@class='ad-li-attrs']//i[@class='category-icon icon-car-16']"
mx_vns,All,Label,vip_lblExpiredAdTileAreaIcon,the area icon on expired ad tile,xpath,"//div[@class='ad-expired-item ']//ul[@class='ad-li-attrs']//i[@class='category-icon icon-area-16']"
mx_vns,All,TextField,vip_lblExpiredAdTileBedroomText,the bedroom text on expired ad tile,xpath,"//div[@class='ad-expired-item ']//ul[@class='ad-li-attrs']//i[@class='category-icon icon-bedrooms-16']/../span"
mx_vns,All,TextField,vip_lblExpiredAdTileBathroomText,the bath text on expired ad tile,xpath,"//div[@class='ad-expired-item ']//ul[@class='ad-li-attrs']//i[@class='category-icon icon-bathrooms-16']/../span"
mx_vns,All,TextField,vip_lblExpiredAdTileCarText,the car text on expired ad tile,xpath,"//div[@class='ad-expired-item ']//ul[@class='ad-li-attrs']//i[@class='category-icon icon-car-16']/../span"
mx_vns,All,TextField,vip_lblExpiredAdTileAreaText,the area text on expired ad tile,xpath,"//div[@class='ad-expired-item ']//ul[@class='ad-li-attrs']//i[@class='category-icon icon-area-16']/../span"
mx_vns,All,Label,vip_lblExpiredAdAttrBedroomIcon,the bedroom icon on expired ad attribute part,xpath,"//div[@class='revip-general-details']//i[@class='category-icon icon-bedrooms']"
mx_vns,All,Label,vip_lblExpiredAdAttrBathroomIcon,the bath icon on expired ad attribute part,xpath,"//div[@class='revip-general-details']//i[@class='category-icon icon-baths']"
mx_vns,All,Label,vip_lblExpiredAdAttrCarIcon,the car icon on expired ad attribute part,xpath,"//div[@class='revip-general-details']//i[@class='category-icon icon-car']"
mx_vns,All,Label,vip_lblExpiredAdAttrAreaIcon,the area icon on expired ad attribute part,xpath,"//div[@class='revip-general-details']//i[@class='category-icon icon-area']"
mx_vns,All,Label,vip_lblExpiredAdAttrTipoIcon,the tipo icon on expired ad attribute part,xpath,"//div[@class='revip-general-details']//i[@class='category-icon icon-casa']"
mx_vns,All,Label,vip_lblExpiredAdAttrVendorIcon,the vendor icon on expired ad attribute part,xpath,"//div[@class='revip-general-details']//i[@class='category-icon icon-vendor']"
mx_vns,All,Label,revip_related_ad_title,the title of related ad,xpath,"//div[@class='related-title']/span"
za,All,Link,vip_ruiEditLink,the edit link on za rui seller vip,xpath,"//p[@class='editLink']/a"
mx_vns,All,Label,vip_lblSchedulingAppt,the scheduling appointment button on VIP,xpath,"//div[@class='scheduling-appt']"
mx_vns,All,TextField,vip_txtReplyAvailableDate,the reply available date in vip ,xpath,"//div[@class='input-wrapper']//input[contains(@class,'ws-date')]"
mx_vns,All,TextField,vip_txtReplyAvailableTime,the reply available time in vip ,xpath,"//div[@class='input-wrapper']//input[contains(@class,'ws-time')]"
